Date,Tweet,Label
24/11/2019 19:10:00,"@JuanManSantos Lo mejor la JEP tiene temblando a mas de un corrupto, mil gracias. Yo sigo sonando, marchando y paro por un pais en PAZ.",1
24/11/2019 19:41:00,"@JuanManSantos Q Viva el proceso de paz, la JEP, el pos conflicto, la guerra no sirve de nada, Q Viva la vida en entorno social con productos transformados desde el origen El cafe de la PAZ https://t.co/ULmIBaVd44",1
24/11/2019 0:04:00,@JulianRoman Parte de la estratejia pero pronto alguno de estos hablaran tanto policia y vandalo infiltrado y todo saldra a la luz la jep. Los espera,1
24/11/2019 16:11:00,"@las_fredy @JOSERAULRAMIRE4 @CGurisattiNTN24 No tendriamos JEP, cero terroristas y la mitad de los vandalos tratando.",1
16/02/2020 12:44:00,@MabelLaraNews @JEP_Colombia Se equivoca con ese comentario el senor Montoya Fuy soldado y si todos somos de estrato bajo pero todo el mundo sabe lo bueno y lo malo . Pero los falsos positivos se debe implementar en el pais con todas lasy los indigentes asi suene muy duro,1
16/02/2020 20:37:00,"@Manoloparis_ @FisicoImpuro Y todavia tiene procesos abiertos y muchas cosas por contar, ojala se acoja a la jep",1
17/02/2020 0:16:00,@PACHOMIL @lamismaximena @KARLA56131 Claro q es un acto de guerra! Y su lideres intelectuales los tenemos en el congreso y el cura de la JEP. Hay q apoyar a nuestro presidente Duque para q tome decisiones q protejan la democracia y el pais.,1
24/11/2019 23:25:00,"@PaolaSenadora @IvanDuque Seria importante considerar, si se puede derogar la Jep, reformar la juaticia y reducir el congreso con sus salarios",1
24/11/2019 17:07:00,"@patoBarros69 @JuanManSantos Seguramente, pero la determinacion final la tomo en ese lapso de tiempo. Es que la conciencia pega y muy fuerte, los uribistas no lo querian, desconfiaban de el, pero Uribe si lo queria y pues les tocaba aguantarse Juampa es un sr que si tiene conciencia, gracias a el hay JEP",1
24/11/2019 18:37:00,@PoderAccionSoci Si a la Jep ! Si a la Paz !,1
24/11/2019 22:39:00,"@QuinteroCalle Si, pero hay que garantizar la paz. Que no se vuelva la oportunidad para acabar la JEP, la verdad y con ello la reconciliacion.",1
16/02/2020 12:31:00,"@rafacolontorres Que tristeza de Pais el nuestro GENERAL.Llegamos a todo lo que hoy vemos ,porque nosotros como sociedad de seres semi-civilizados a veces quedamos callados. LA VERDAD ES LO UNICO QUE NOS HARA LIBRES.!!! VIVA LA VERDAD.!!! VIVA LA JEP.!!!",1
16/02/2020 20:45:00,@rudolf_hommes Para eso esta la jep verdad y reparacion,1
24/11/2019 23:51:00,"@SandinoVictoria Es un paramilitar uribista ya el tiempo del fascismo se esta acabando amigo la paz esta por encima de usted y todos a los q la quieren danar, q viva la JEP",1
24/11/2019 18:39:00,"@Staphylu @cielo_rusinque @petrogustavo @IvanDuque Lo fundamental puede ser: 1) Cumplimiento del acuerdo de paz y la colaboracion de las instituciones con JEP. 2) Buscar los mecanismos para disminuir las brechas sociales, economicas y laborales en el pais. 3) Acuerdo nacional en materia economica y pensional en diversos ambitos",1
24/11/2019 15:59:00,4. Mejorar las coberturas en educacion de calidad. 5. Aplicar los estatutos Anticorrupcion que se votaron. 6. Aplicar los acuerdos de Paz y quela JEP acelere las condenas a lideres de FARC. 7.Mejores condiciones para la parte agricola.,1
24/11/2019 19:54:00,"7-Vamos a unirnos para sacar el pais adelante, la paz es un bien necesario. 8-Nunca debemos olvidar el dano hecho por las farc como la masacre de bogaya y que ellos pretenden olvidemos junto a la @JEP_Colombia.",1
24/11/2019 19:11:00,"A 3 anos de firmado el Acuerdo, banco a @DeLaCalleHum @JEP_Colombia @ComisionVerdadC @TimoFARC @EmilioJArchila y, sobre todo, a las victimas del conflicto y la gente que trabaja todos los dias por construir paz, a la escala que sea, en este pais. https://t.co/EKswiLcwx4",1
24/11/2019 0:20:00,"b""#conversacionnacional Carcel comun p todos los corruptos de cuello blanco, presupuesto p Agricultura Familiar Campesina, cumplimiento Acuerdos d Paz, reforma a la Justicia, todo paquete anticorrupcion, recursos JEP, estudiantes, indigenas; no reformas salud, pensiones, laboral.""",1
16/02/2020 19:17:00,"Bueno y si el expresidente @JuanManSantos se acoge a la JEP no seria un gran ejemplo? Engrandeceria a un mas ese tribunal, destrabaria el embudo que no permite conocer la verdad. Y pasaria a la historia como el mas grande de los grandes, quien creo el tribunal y se sometio a el.",1
24/11/2019 0:47:00,Colombia necesita un cambio pero no bajo la presion de la narcoguerrilla y la izquierda comunista un cambio sano y acuerdo a las necesidades de nuestro pais terminar con JEP y sueldos a narcoguerrilleros eso dana el pais,1
25/11/2019 0:05:00,"Convocar Asamble aconstituyente es necesaria, seria complementar el acuerdo de la esperanza, incluirlo y blindarlo con nuestra Constitucion, ese era uno de las promesa que dio Santos, la reforma agraria, desmovilizacion de grupos, proteger JEP me parece acertado. https://t.co/PSTywgR0l8",1
24/11/2019 18:31:00,"Cuando llegue a la @JEP_Colombia, el dr. Giovanny Alvarez nos recibio con estas palabras: todo lo que hagan aca, haganlo con amor, porque aca se trabaja por las victimas. El proceso de paz es un acierto enorme y que se cumpla, es un compromiso de todos.",1
24/11/2019 19:49:00,Cuando vas en @TransMilenio y quieres que la @JEP_Colombia junto con todo el acuerdo de PAZ siga en curso. De esto te estoy hablando viejo Ivancito @IvanDuque https://t.co/YogO42oSXj,1
24/11/2019 5:55:00,"De esto se trata el proceso de paz, esta es la escencia de la JEP, Colombia quire reconciliacion la pide a gritos. https://t.co/C95SqJnL8a",1
16/02/2020 14:30:00,"El ""silencio es oro"" para el criminal que se escuda tras el. Sin embargo, debe destaparlo la justicia, @JEP_Colombia, para restablecer la verdad, reparar a las victimas y castigar al asesino que pretende evadirla. https://t.co/565eearVFm",1
24/11/2019 2:17:00,"El Esmad esta armado hasta los dientes en 64 con 5, al lado del edificio de la JEP, estamos desarmados, por favor no atenten contra nuestras vidas, estamos en paz, no queremos guerra, por eso estamos en las calles. @DefensoriaCol @CIDH #Cacerolazo23N #23NElParoSigue #Chapinero https://t.co/U6prMYkVXP",1
16/02/2020 21:26:00,"Este lunes la JEP entregara el primer cuerpo identificado en fosa comun de Dabeiba, Antioquia https://t.co/Kei0KWS58K",1
24/11/2019 14:15:00,"Hoy hace tres anos dimos un paso, que aun muchos no se atreven a entender y por eso estamos asi. @RevistaSemana @AdrianaLucia @asantosrubino @AlvaroLeyva @CristoBustos @DeLaCalleHum @EstebanSantos10 @German_Vargas #Paz @JuanManSantos @PirryOficial @DanielSamperO @JEP_Colombia https://t.co/UUhBjU6MNi",1
16/02/2020 19:20:00,JEP atendera en Santander mas de 500 mil victimas del conflicto https://t.co/il8zbDWjog,1
16/02/2020 11:01:00,JEP estudiara solicitud de expulsar al general (r) Mario Montoya luego de polemicas declaraciones https://t.co/nn0FB7m8qC,1
23/11/2019 23:18:00,JEP si puede practicar pruebas para decidir extradiciones: Corte https://t.co/wbj0iroJC3 via @eltiempo,1
24/11/2019 17:58:00,"La @JEP_Colombia es una realidad etica, politica y juridica gracias al acuerdo de paz que se firmo hace tres anos. #VerdadParaLaPaz #LaJEPavanza",1
16/02/2020 13:49:00,La @JEP_Colombia identifico que uno de los cuerpos de Dabeiba es un falso positivo. Esa es una noticia.,1
16/02/2020 23:00:00,"La JEP de actuar asi muchos de los criminales convictos ven en esta jurisdiccion un salvavidas para salir de la CARCEL, deben someterse a decir toda la verdad, despues si fue cierta la verdad y sincero su arrepentimiento, pueden acceder a beneficios, que no pase lo de Montoya https://t.co/b04m4iDU7m",1
24/11/2019 1:06:00,La JEP es diosa que observa.,1
24/11/2019 23:28:00,La JEP es juicio final No solo destruira a la derecha y si no tambien a la izquierda. Orden que conocemos como Colombia. Ella destruira el narcotrafico y llevandolo a la legalizacion. Una Ragnarok. https://t.co/QoacmDFUfr,1
24/11/2019 17:21:00,"La JEP se encargara de poner las cosas en orden y los bandidos quedaran expuestos ante la sociedad. Sus vinculos con los paramilitares saldran a luz publica, sera su fin como ""periodista"". Es por eso que impulsa un gobierno fascista. https://t.co/Vup1u9sRE8",1
17/02/2020 0:17:00,"La JEP y el proceso de paz es necesario, es el inicio, primero unos pocos y luego los demas. Esas cosas no pueden volver a pasar.",1
16/02/2020 21:33:00,"La plena verdad esta en la JEP y la Comision de la Verdad pero...! @elespectador @ElUniversalCtg @NoticiasUno No solo la del Gral Montoya sino la del Gral Rodrigo Quinonez Cardenas, Cdante 1a. Bafin, coronel Carlos Alberto Sanchez G, jefe del EM; TC Harold A Mantilla Serrano",1
24/11/2019 23:46:00,"la renuncia o una constituyente, en la que se otorgue mayor presupuesto a la JEP, mas curules para las Farc, el cumplimiento exegetico de los acuerdos con la guerrilla, el reinicio de dialogos con todos los grupos armados ilegales, https://t.co/GdPsZwP3k9",1
24/11/2019 19:06:00,La semana pasada me cruce a @TimoFARC en el aeropuerto. Luego supe que iba a mi natal #Barrancabermeja a audiencia publica de @JEP_Colombia sobre caso secuestro. Grato que se avance en conocer la verdad del conflicto. https://t.co/pMBCakDeHM,1
24/11/2019 23:19:00,"Le advierto que una constituyente es contra oueblo. Eligan defender la paz, la JEP o morir con nueva guerra contra Venezuela.",1
24/11/2019 16:05:00,"Lo que deberia hacer Ivan Duque, es hacer respetar el pedido del pueblo Colombiano y tumbar ese acuerdo, renegociando las condiciones para asegurarse que los integrantes de las FARC, paguen por todo el dano que hicieron. Puede arrancar, desmontando la @JEP_Colombia. https://t.co/6M9umlyK8L",1
24/11/2019 22:29:00,"Pescando en rio revuelto @QuinteroCalle ? Lo que se debe hacer es cumplir la actual, aprobar propuesta anticorrupcion y excluir delitos sexuales a infantes de la JEP. no se me olvida tu pasado Santista y tu coqueteo permanente con el Petrismo. Esfuerzate mas...no hagas favores https://t.co/JIuBFYBh2h",1
24/11/2019 19:05:00,"Piden luchar por la paz, por la @JEP_Colombia y las 16 curules para las victimas. https://t.co/g2siGjsfUy https://t.co/TJhyexvhfT",1
16/02/2020 18:29:00,Por eso Santos negocio la independencia de nuestro pais con la JEP. El dragon sabe la cultura que aportamos al mundo. La tierra es el medio de expropiacion https://t.co/rO4UO5dxr,1
24/11/2019 1:29:00,POR MIS DERECHOS QUIEN IRA AL DIALOGO YO VOTE POR DUQUE POR SUS PROPUESTAS DE GOBIERNO Y AUN VEO LA JEP Y NADA DE REFORMAS,1
16/02/2020 18:14:00,"Sabemos que hacer pais no es responsabilidad d 1 sola persona, sin embargo estimado presdt @IvanDuque usted podria tener mano severa con delincuentes y terroristas. Combatir terroristas, endurecer castigo a delincuentes COMUNES, respaldar a policias y militares. No +JEP etc... https://t.co/tlJKdn7xlP",1
16/02/2020 23:56:00,"Saben que? Cada dia confio mas en la JEP, ruego que no se dejen amilanar ni contaminar. Esto y la Comision de la Verdad es lo unico que no queda para derrotar al Mal en Colombia. https://t.co/XUjR7LJBJc",1
16/02/2020 17:24:00,Salvador Arana contara ante la JEP la verdad sobre el crimen del exalcalde de El Roble https://t.co/HNO1a5UKTf https://t.co/Acpgfs3Z4j,1
16/02/2020 16:30:00,"Salvador Arana dijo ante la JEP q puede aportarinformacion fiel, veraz y comprobable d la realidad sociopolitica, economica y militar del conflicto,especificamente con hechos relacionados con el fenomeno del paramilitarismo q se tomo la politica sucrena https://t.co/ZiQ3wLssE3",1
24/11/2019 23:53:00,Ya saben si ven que pido constituyente me dejan de seguir Si he sido secuestrado. Amo a la jep.,1
19/03/2020 0:46:00,Hablemos de cosas lindas. Hoy hace un año fue la marcha en defensa de la JEP.Fue hermoso ver un río de gente por la séptima a las 5 p.m. en defensa de este importante mecanismo <U+2665><U+FE0F><U+0001F929>,1
19/03/2020 0:45:00,Salud sera que Ivan Marquez y su secuaces al ver a Venezulea con coronavirus piden ayuda a la JEP para que ingresen al pais y la Jep LOS LIBERE DE CULPAS https://t.co/A5us27AtKL,1
19/03/2020 0:37:00,Yo Defiendo la @JEP_Colombia https://t.co/SnjaIHbu2h,1
18/03/2020 22:10:00,"¿AsÍ?, ¿o más simple?: ""...La JEP es una luz para miles de familias que habían perdido la esperanza de hallar a sus seres amados: no puede desaparecer"". De @anacrisrestrepo, recomiendo: https://t.co/5EWKasTNhr vía @elcolombiano",1
19/03/2020 0:14:00,"El ataque a la Escuela Militar si bien fue dirigido a una institución castrense, se utilizaron armas con efectos indiscriminados que violan los Convenios de Ginebra sobre Armas Convencionales de 1980. Es una violación a los DH y las víctimas deben ser protegidas por la JEP.",1
18/03/2020 18:28:00,"@IvanDuque @FiscaliaCol @JEP_Colombia #ApoyoTotalPresidenteDuque #EstoyDelLadoDelPresidenteDuque, me uno en sus oraciones a la Virgen de Chiquinquirá.",1
17/03/2020 23:29:00,En hora buena JEP. Que se sepa TODA LA VERDAD SOBRE EL GENOCIDIO Y EL EXTERMINIO DE LA UNIÓN PATRIÓTICA (UP) Y AHORA DE NUESTROS LIDERES SOCIALES https://t.co/hwFPBydYL3,1
18/03/2020 22:14:00,@Maridelpilar271 @petrogustavo Y porque más bn no pedimos que la fortalezcan y mejoren?Porque no más bn pedimos q la JEP debe ser asesorada por la Corte penal internacional?Fortalecer y mejorar.O mejor dejamos así y que finalmente nadie investigue y nos c,1
18/03/2020 22:16:00,@Maridelpilar271 @petrogustavo Es cierto que la @JEP_Colombia tiene problemas en la forma como comunica la información y como le dan manejo a otras cosas y problemas graves pero porque acabar y no mejorar?,1
18/03/2020 16:21:00,@saludhernandezm @malucutuda Que INTERVENGA URGENTE LA JEP PARA DARLES IMPUNIDAD COMO SE MERECEN,1
18/03/2020 21:27:00,"@piedadcordoba Hay uno mejor, echar mano de los recursos de la JEP y cuando mejore la situación mundial y si alcanza, se les vuelve a dar.... primero el 1 que el 2",1
18/03/2020 21:44:00,"¿Qué opinan si ese dinero de la Jep lo destinamos para apoyar a comerciantes, campesinos, tenderos, etc. que están sufriendo tanto ahora por el coronavirus?",1
18/03/2020 17:12:00,"Nuestra historia se ha tejido con los hilos de la Paz<U+0001F932> <U+0001F49B><U+0001F49A>@JEP_Colombia acreditó como víctima, en calidad de sujeto colectivo, a @UP_Colombiahttps://t.co/swpysRj65t",1
18/03/2020 21:24:00,Partido Unión Patriótica acreditado como víctima en la JEP https://t.co/vd2uGUHRre https://t.co/YU0xG0b2jk,1
18/03/2020 3:31:00,La #Justicia colombiana no ha cesado ni cesará en sus actividades. Trabaja de manera especial y se adapta a la situación mundial generada por el coronavirus #COVID2019: @CorteSupremaJ @CConstitucional @consejodeestado @judicaturacsj @JEP_Colombia @MinjusticiaCo <U+0001F447> https://t.co/qgag0lY03t,1
18/03/2020 0:40:00,@EstelaGomezGom2 @Alixca22 @fdbedout Totalmente d acuerdo q el pdte @IvanDuque utilice los recursos q gasta @JEP_Colombia en su sostenimiento para dar impunidad a criminales d lesa humanidad y los q se utilizan en farsa d paz q se destinen para apoyar a p,1
18/03/2020 20:48:00,@BluRadioCo La JEP aculilla a los criminales del uribismo; ya hidtoituango empieza a hablar; el bocón de Uribe con gobierno y todo no podrá acabar la JEP; Si así fuera caerían en manos de la CPI y les iría peor,1
17/03/2020 23:42:00,"Todos los actores del conflicto armado una vez desmovilizados y en paz y salvo con la justicia transicional -Justicia y Paz, y JEP- deben recuperar sus derechos ciudadanos y políticos plenos. No deben existir desmovilizados con derechos, y desmovilizados sin derechos. https://t.co/dWd5FW5od4",1
17/03/2020 23:58:00,@EdwardFCC @LuisJavierRicar @banquez_uber @ComisionVerdadC @JEP_Colombia @FNAraujoR No se trata de acabar la JEP ni de acabar la Comisión de la Verdad; no se trata de descabezar la CNMH ni incumplir Acuerdos con FARC. Se trata de integrar TODOS LOS PROCES,1
17/03/2020 23:59:00,No se trata de acabar la JEP ni de acabar la Comisión de la Verdad; no se trata de descabezar la CNMH ni incumplir Acuerdos con FARC. Se trata de integrar TODOS LOS PROCESOS DE PAZ HABIDOS Y POR HABER dentro de una lógica de igualdad de derechos y deberes entre excombatientes.,1
18/03/2020 20:32:00,"La otra es que uribe, se presente a la jep, diga la verdad y pida perdón. https://t.co/6OOn2WVWfJ",1
18/03/2020 11:06:00,#Nacional | La JEP rechaza sometimiento de 'Macaco' como exjefe de las AUC y por delitos de narcotráfico https://t.co/bnKYOJmunY Vía @NoticiasGs,1
18/03/2020 20:28:00,@JEP_Colombia @UIA_JEP @EEColombia2020 @CaracolRadio @Reiniciarco @Contagioradio1 @BluRadioCo @NoticiasRCN @RadNalCo @NoticiasUno O sea que van a enjuiciar a las Farc por ello? Ojalá se haga justicia..,1
18/03/2020 20:18:00,"@feranacona @piedadcordoba En vez d acabar la jep s debe expropiar a tanto ladron d cuello blanco, politicos, empresarios, ganaderos, contratistas q s roban el erario publico. La JEP hay q dejarla hacer su trabajo investigar y condenar",1
18/03/2020 19:44:00,@infopresidencia Esos recursos mal utilizados en la #Jep deben ser destinados para suplir emergenica #CoronavirusEnColombia,1
18/03/2020 19:42:00,"@juanperez245 @piedadcordoba Disculpe pero la inversion en la JEP sirve para investigar y condenar a narcoparamilitares como uribe no cree Ademas, es mas lo que se roban los corruptos y la unica solucion es depurar las empresas publicas y privadas, centra",1
17/03/2020 23:04:00,"@AlvaroUribeVel La única explicación suya que espera el país, se la debe dar a la JEP.",1
18/03/2020 3:49:00,@PalomaValenciaL @HenryQuintero16 Con la plata que se gastan en la JEP y en su derroche de corrupción se pueden atender a futuros pacientes diagnósticados con COVID-19https://t.co/C2PwH6s1ul,1
18/03/2020 19:34:00,"https://t.co/YX7B7sdxNK ""La JEP es una luz para miles de familias que habían perdido la esperanza de hallar a sus seres amados: no puede desaparecer"". Por @anacrisrestrepo",1
18/03/2020 19:33:00,"La Justicia de Paz colombiana reconoce al partido Unión Patriótica como víctima del conflicto - https://t.co/8CdqxRKaI4 De acuerdo con la Jurisdicción Especial para la Paz (JEP), la entidad sufrió ""diferentes afectaciones"", a raíz del ""homicidio de sus militantes y de... https://t.co/fjEettsQ6Q",1
18/03/2020 19:20:00,"La guerrilla le entregó a la JEP la historia de cómo se creó el Bloque Sur de las Farc y cómo surgió la columna Teófilo Forero, conocida por muchos como la más criminal del grupo. Fue la autora de secuestros como el de Gloria Polanco y Consuelo González. https://t.co/BFyMVHUJa9",1
18/03/2020 18:57:00,@AidaAvellaE El edificio de la JEP es mas grande y tiene mejores instalaciones.,1
18/03/2020 18:41:00,@jarizabaletaf Pero ya. ...esa medida es urgente primordial ... Es más la jep debería funcionar con la plata que va a devolver las farc,1
18/03/2020 18:35:00,"La @JEP_Colombia Incorporó muchas lecciones de Justicia y Paz: Giovanni Álvarez, Fiscal de esta jurisdicción especial. https://t.co/SSm9BxAcM9 https://t.co/k7ydVH2uS1",1
18/03/2020 18:32:00,"@FicoGutierrez Terrible lo que hacen ustedes cree q se van a salir con la suya? respete al Presidente legítimo de Colombia, internacionalmente están actuando acójanme a la @JEP_Colombia no podrá acabarla Uribe y sus secuaces.",1
18/03/2020 18:29:00,"@JEP_Colombia @ONU_derechos @ONU_es @MisionONUCol @IntlCrimCourt por favor hagan seguimiento a este caso, espero que aún esta con vida, ojalá no le hayan puesto el camuflado y las botas al revés https://t.co/IW3WWQcHaK",1
17/03/2020 23:29:00,"Por fín!!!! El exterminio de la UP fue una realidad, excelente decisión de la Jep. @UP_Colombia @AidaAvellaE https://t.co/QcBauonxBG",1
18/03/2020 2:18:00,La JEP consideró que este partido político tuvo graves afectaciones por la persecución de la que fueron objeto sus militantes. En el #Caso06 de la JEP se estudian más de 8.000 hechos victimizantes y se ha identificado a 108 comparecientes presuntamente vinculados en estos actos.,1
18/03/2020 18:05:00,"De qué se queja señora, su adorada JEP está dando continuamente ejemplo de esta clase de impunidad y de ""justicia""...o no! https://t.co/MC6liGjHTB",1
18/03/2020 18:01:00,"Colombianos de bien, se acaba la JEP, o se acaba Colombia, basta ya no más corrupción “ por Colombia de la mano de Dios “ RS",1
18/03/2020 18:01:00,"@NoticiasUno Mucha impunidad en Colombia u además quieren acabar con una alta Corte como lo es la JEP y así callar la verdad no hacer justicia y mucho menos reparación, para que el conflicto armado sea un negocio parapolítico y narcopolítico de impunidad",1
18/03/2020 17:21:00,"@BluRadioCo Con cariño por el presidente Uribe, pero esa propuesta es una pérdida de tiempo. No hay forma de eliminar la JEP, al menos por vías ortodoxas. El congreso y la Corte son esencialmente pro-farianas. Por lo mismo, la única forma seria con otro c",1
18/03/2020 17:45:00,@FernanMartinez Buena idea y el presupuesta de JEP utilizarlo para implementar medidas de prevención en todos los focos de contagio,1
18/03/2020 17:38:00,@SandraFARC @MisionONUCol @ARNColombia @ObservatorioDIH @CIDH @JEP_Colombia @FiscaliaCol @elespectador @SemanarioVOZ @RevistaSemana @CaracolRadio Dos guerrilleros dados de baja? Eso si es una buena noticia <U+0001F602> <U+0001F602> Gracias por alegrarme e,1
18/03/2020 4:44:00,"Bueno, Duque pidió lo que mucho de nosotros queríamos que hiciera hace tiempo. ¿Será que con esto por fin acaba con la JEP y las cortes? Dios, te lo suplico, iluminalo!!",1
18/03/2020 17:30:00,@jarizabaletaf Me parece bien . Ese dinero hace falta y esta jep esta muy desprestigiada.,1
18/03/2020 4:38:00,"@amgarzon23 @PaolaSenadora @NicolasMaduro No tienes que decirme, y no creó q gane porque mientras los demócratas trabajemos no podrán. gracias a la obra de la jep cada día nos da la razón.",1
18/03/2020 3:13:00,@amgarzon23 @PaolaSenadora @NicolasMaduro <U+0001F606> con la jep se limpiara todo pecado.https://t.co/1KO3mq5zyX,1
18/03/2020 17:10:00,"@amgarzon23 @PaolaSenadora @NicolasMaduro La jep están buena con los guerrilleros.""Dizque la verdad"" cuántas familias de las farc han sido reparados? https://t.co/iEPYlrieKX",1
18/03/2020 16:55:00,"@ELTIEMPO @Uinvestigativa ... y el Gbno de los EEUU, ya se lo va a conceder. Seguro. Eso tal vez, con el pacto de la Habana se pueda en un Gbno como del aquel entonces. Bueno, ahora, hasta de pronto con la JEP se logre. Que barbaridad.",1
18/03/2020 16:30:00,"@IvanDuque Qué ventaja que con Duque tenemos un ejecutor, administrando esta pandemia. Bravo Presidente <U+0001F44F><U+0001F3FB>!!! Y si necesita recursos, no dude en aliviar los impuestos a las grandes empresas y disminuir los salarios más altos, por eje",1
18/03/2020 2:25:00,@AlvaroUribeVel También con la colaboración de la @IntlCrimCourt y la @JEP_Colombia saldremos del #ñeñevirus https://t.co/WmaFArlyW1,1
18/03/2020 16:23:00,"@JEP_Colombia @PalomaSenadora @HassNassar @CGurisattiNTN24 @saludhernandezm NOOOOOO por favor que la JEP siga funcionando con toda normalidad , no les va pasar nada tranquilos , el pais se los agradecerá https://t.co/pyrbuICMwo",1
18/03/2020 16:13:00,Ella estar bien. La JEP va destruir miles de fachos después de la pandemia. Ya todo está listo. Debo irme. https://t.co/KKTAma81zx,1
18/03/2020 15:42:00,"La @JEP_Colombia Incorporó muchas Lecciones de Justicia y Paz: Giovanni Álvarez, director @UIA_JEP, conferencia University College London Artículo completo <U+0001F449>https://t.co/1MNAWgJ2C7Evento organizado en @ucl por @RodeemosDialogo @UCLAmericas @LSE_LACC",1
18/03/2020 15:42:00,"JEP acreditó a la extinta Unión Patriótica como víctima del conflicto armado. El tribunal especial estableció la victimización de miembros de la UP por agentes del Estado, que fueron amenazados y asesinados. https://t.co/GgGvzBunPy",1
18/03/2020 15:40:00,@jpchahin @JEP_Colombia Nunca prometió acabar con la JEP en campaña. Nunca.,1
18/03/2020 14:28:00,"@BackDoorMan85 @saludhernandezm Claro que está equivocado, la JEP no hace inteligencia, eso le toca a los órganos del estado. La JEP simplemente dictamina si un criminal puede acceder a los beneficios de justicia tradicional.",1
18/03/2020 14:41:00,"@BackDoorMan85 @saludhernandezm De hecho en el tema de Márquez, el paisa, Santrich y Romaña la JEP ha actuado en garantía de la no repetición sacándolos de la justicia especial y haciéndolos perder los beneficios de ella.",1
18/03/2020 15:28:00,"Persistir en la memoria colectiva para obtener justicia, alcanzar la libertad y garantizar la no repetición de los crímenes | JEP Venezuela https://t.co/EpdJ2SPHzi",1
18/03/2020 14:00:00,"@AidaAvellaE También proponemos q el edificio de la jep se pueda adecuar, tiene todos los servicios, hasta wifi gratis",1
18/03/2020 2:45:00,@manuel0853 Noo ya la @JEP_Colombia esta funcionando al 100% y tiene jurisprudencia hasta el 2030 <U+0001F605> no hay necedidad de nada,1
18/03/2020 15:19:00,"JEP, Jurisdicción especial para la paz, de Colombia acredita como víctima del conflicto a partido de izquierda: https://t.co/RcXLRdIS3a a través de @SputnikMundo",1
18/03/2020 15:08:00,"@andres_gfa @FranFerreroMD @vtorresv @DinersClub @FEGASG La jep es la mejoooorr<U+0001F63B> son conscientes, su trato al cliente es muy bueno, hay inclusion.",1
18/03/2020 15:18:00,@andres_gfa @FranFerreroMD @vtorresv @DinersClub @FEGASG Cuando fui a la jep de la alborada vi a dos personas de capacidades distintas y uno de ellos me ayudó a crearme mi usuario para ingresar a la app (que le agradezco la vida ahora pude transferir en e,1
